Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,"No, I wouldn’t pay anything",6
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"No, I wouldn’t pay anything",13
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Not sure,4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Yes, I’d pay up to $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"No, I wouldn’t pay anything",29
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Not sure,12
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Yes, I’d pay up to $10 per month",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Occasional User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",19
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Occasional User,Average User:  I know enough to get by.,User,Not sure,7
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Occasional User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,"No, I wouldn’t pay anything",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",10
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",31
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,9
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Other,Unknown,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",9
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Constant User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Constant User,Average User:  I know enough to get by.,User,Not sure,1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Constant User,Average User:  I know enough to get by.,User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",7
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Daily User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Daily User,Average User:  I know enough to get by.,User,Not sure,1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Daily User,Average User:  I know enough to get by.,User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",8
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",19
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,6
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"No, I wouldn’t pay anything",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"No, I wouldn’t pay anything",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Not sure,1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"No, I wouldn’t pay anything",19
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Not sure,3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Occasional User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",10
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",23
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,18-24 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Constant User,Average User:  I know enough to get by.,User,Not sure,2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Daily User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Daily User,Average User:  I know enough to get by.,User,Not sure,6
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Daily User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",27
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,11
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",10
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",40
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,17
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",16
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"No, I wouldn’t pay anything",6
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"No, I wouldn’t pay anything",14
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Not sure,4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Yes, I’d pay up to $10 per month",7
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"No, I wouldn’t pay anything",17
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Not sure,4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Yes, I’d pay up to $10 per month",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",7
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,Not sure,2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,"No, I wouldn’t pay anything",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",13
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,9
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",12
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",30
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,12
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Constant User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",6
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Constant User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",7
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Daily User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",22
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Daily User,Average User:  I know enough to get by.,User,Not sure,8
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",17
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,11
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",10
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",27
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,12
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",11
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"No, I wouldn’t pay anything",10
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Not sure,3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"Yes, I’d pay up to $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"No, I wouldn’t pay anything",19
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Not sure,6
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Yes, I’d pay more than $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"Yes, I’d pay up to $10 per month",6
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"No, I wouldn’t pay anything",28
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Not sure,16
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Yes, I’d pay up to $10 per month",9
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",9
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,Not sure,8
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Occasional User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,"No, I wouldn’t pay anything",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",13
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,15
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",10
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",34
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,17
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay more than $10 per month",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,35-44 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",11
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,45-54 years old,Constant User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",14
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,45-54 years old,Constant User,Average User:  I know enough to get by.,User,Not sure,1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,45-54 years old,Constant User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,"No, I wouldn’t pay anything",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,United Kingdom,45-54 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Not sure,1
